Code,Amphiprion.clarkii,Apogon.rueppellii,Apogon.spp,Austrolabrus.maculatus,Chaetodon.assarius,Chaetodon.plebeius,Chromis.viridis,Chromis.westaustralis,Cirrhilabrus.temminckii,Coris.auricularis,Dascyllus.aruanus,Dascyllus.reticulatus,Labroides.dimidiatus,Parupeneus.spilurus,Pentapodus.nagasakiensis,Pentapodus.vitta,Pomacentrus.milleri,Stegastes.obreptus,Stethojulis.strigiventer,Suezichthys.cyanolaemus,Trachinops.brauni,,SmallSt,SmallOp,Smallyr,SmallLoc,SmallSite
7459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Easter,Suomi.Is.
7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Easter,Wann.Is.
7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Easter,Whale.Bay
7462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Easter,Woody.Is.
7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Beacon.Is.
7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Coral.Patches
7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Dive.Trail
7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Fish.Point
7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Leo's.Is.
7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Long.Is.
7469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Newman.Is.
7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Rat.Is.
7471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Stick.Is.
7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Suomi.Is.
7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Wann.Is.
7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Whale.Bay
7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Pelsaert,Woody.Is.
7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Beacon.Is.
7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Coral.Patches
7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Dive.Trail
7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Fish.Point
7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Leo's.Is.
7481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Long.Is.
7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Newman.Is.
7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Rat.Is.
7484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Stick.Is.
7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Suomi.Is.
7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Wann.Is.
7487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Whale.Bay
7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS2,2010,Wallabi,Woody.Is.
7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Beacon.Is.
7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Coral.Patches
7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Dive.Trail
7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Fish.Point
7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Leo's.Is.
7494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Long.Is.
7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Newman.Is.
7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Rat.Is.
7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Stick.Is.
7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Suomi.Is.
7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Wann.Is.
7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Whale.Bay
7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Easter,Woody.Is.
7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Beacon.Is.
7503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Coral.Patches
7504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Dive.Trail
7505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Fish.Point
7506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Leo's.Is.
7507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Long.Is.
7508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Newman.Is.
7509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Rat.Is.
7510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Stick.Is.
7511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Suomi.Is.
7512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Wann.Is.
7513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Whale.Bay
7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Pelsaert,Woody.Is.
7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Beacon.Is.
7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Coral.Patches
7517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Dive.Trail
7518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Fish.Point
7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Leo's.Is.
7520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Long.Is.
7521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Newman.Is.
7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Rat.Is.
7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Stick.Is.
7524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Suomi.Is.
7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Wann.Is.
7526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Whale.Bay
7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2008,Wallabi,Woody.Is.
7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Beacon.Is.
7529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Coral.Patches
7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Dive.Trail
7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Fish.Point
7532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Leo's.Is.
7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Long.Is.
7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Newman.Is.
7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Rat.Is.
7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Stick.Is.
7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Suomi.Is.
7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Wann.Is.
7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Whale.Bay
7540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Easter,Woody.Is.
7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Beacon.Is.
7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Coral.Patches
7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Dive.Trail
7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Fish.Point
7545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Leo's.Is.
7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Long.Is.
7547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Newman.Is.
7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Rat.Is.
7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Stick.Is.
7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Suomi.Is.
7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Wann.Is.
7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Whale.Bay
7553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Pelsaert,Woody.Is.
7554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Beacon.Is.
7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Coral.Patches
7556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Dive.Trail
7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Fish.Point
7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Leo's.Is.
7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Long.Is.
7560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Newman.Is.
7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Rat.Is.
7562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Stick.Is.
7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Suomi.Is.
7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Wann.Is.
7565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Whale.Bay
7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2009,Wallabi,Woody.Is.
7567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Beacon.Is.
7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Coral.Patches
7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Dive.Trail
7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Fish.Point
7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Leo's.Is.
7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Long.Is.
7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Newman.Is.
7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Rat.Is.
7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Stick.Is.
7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Suomi.Is.
7577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Wann.Is.
7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Whale.Bay
7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Easter,Woody.Is.
7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Beacon.Is.
7581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Coral.Patches
7582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Dive.Trail
7583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Fish.Point
7584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Leo's.Is.
7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Long.Is.
7586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Newman.Is.
7587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Rat.Is.
7588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Stick.Is.
7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Suomi.Is.
7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Wann.Is.
7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Whale.Bay
7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Pelsaert,Woody.Is.
7593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Beacon.Is.
7594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Coral.Patches
7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Dive.Trail
7596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Fish.Point
7597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Leo's.Is.
7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Long.Is.
7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Newman.Is.
7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Rat.Is.
7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Stick.Is.
7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Suomi.Is.
7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Wann.Is.
7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Whale.Bay
7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9PRS3,2010,Wallabi,Woody.Is.
7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Beacon.Is.
7607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Coral.Patches
7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Dive.Trail
7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Fish.Point
7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Leo's.Is.
7611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Long.Is.
7612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Newman.Is.
7613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Rat.Is.
7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Stick.Is.
7615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Suomi.Is.
7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Wann.Is.
7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Whale.Bay
7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Easter,Woody.Is.
7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Beacon.Is.
7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Coral.Patches
7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Dive.Trail
7622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Fish.Point
7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Leo's.Is.
7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Long.Is.
7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Newman.Is.
7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Rat.Is.
7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Stick.Is.
7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Suomi.Is.
7629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Wann.Is.
7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Whale.Bay
7631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Pelsaert,Woody.Is.
7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Beacon.Is.
7633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Coral.Patches
7634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Dive.Trail
7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Fish.Point
7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Leo's.Is.
7637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Long.Is.
7638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Newman.Is.
7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Rat.Is.
7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Stick.Is.
7641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Suomi.Is.
7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Wann.Is.
7643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Whale.Bay
7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2008,Wallabi,Woody.Is.
7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Fished,9WFD5a,2009,Easter,Beacon.Is.
